feature,perm_importance,perm_std,shap_mean_abs
roll_margin_diff,20.428332361213712,0.9060844995465207,20.50631792696425
roll_ats_diff,16.14753151504897,0.691963272893826,17.36241205133732
home_roll_ats,8.730018972990774,0.4470189202668428,11.220416535875357
away_roll_ats,8.319633116290303,0.35902004598539505,10.36226109279754
home_roll_margin,3.170431457616531,0.26434801919541834,6.12490209524906
away_roll_margin,2.672217944386395,0.20972840618409203,5.981524333230412
home_roll_pf,1.87005143633789,0.19013445487232677,4.521264755580798
away_roll_pa,1.7330561273313616,0.18124607063490375,4.775323185655694
home_roll_pa,1.4328006107157516,0.1712620829257306,3.940468856361728
away_roll_pf,1.112113860849956,0.1404675812003887,3.687644590811159
winpct_diff,0.6789328334559052,0.10935816279204436,2.6067016084662047
home_winpct_std,0.31042622762035493,0.07231820208779315,1.8013833762807192
elo_diff,0.3041561574172148,0.07566467068637538,1.716151150154014
elo_spread,0.30415615741684154,0.0756646706863116,1.7161511501529239
away_winpct_std,0.2755095046759358,0.05094460742288625,1.4164566417901885
away_roll_total_vs_line,0.14658958141627654,0.04659064379431801,1.0614861713119697
away_ppg_diff_std,0.06169098367875936,0.0171901735253586,0.5975938498587982
elo_home_prob,0.04533233147031908,0.03472546133032102,0.758318059454555
home_ppg_diff_std,0.041838932630599145,0.02575480971755993,0.6456266409299031
away_qb_change,0.029481741604381283,0.020837990801600634,0.351610604769882
away_rest,0.019312503040135275,0.018374023326510894,0.2495428179728316
away_std_margin,0.018354611191526437,0.014320246486955663,0.3294162142531781
home_qb_change,0.01277481777989795,0.016771153764286995,0.29017229370895176
home_std_margin,0.008904446796597298,0.012755735700069238,0.32572934320000124
div_game,0.00836657988524454,0.008738673593775885,0.34655451016562383
week,0.007697488137242558,0.019298533860472818,0.3609670077525951
travel_miles,0.006135373048704729,0.005725907518095424,0.18275356358344738
rest_diff,0.004898387846710328,0.007734948759193257,0.11822029773966528
home_rest,0.0031847308597136247,0.003067943214616051,0.04724572732701683
home_off_bye,0.0005755725409086309,0.00819024942390043,0.08966945130845957
away_short_week,-0.00027928454288534966,0.0027870890982942815,0.038705934937602944
temp,-0.00034643104164064906,0.00047747445646104315,0.01156374906702019
home_short_week,-0.0009494011449906025,0.0028877410876174277,0.038089427663666055
indoor,-0.001900401117698003,0.0010177329687635986,0.02078845348298819
home_roll_total_vs_line,-0.0019751772524408294,0.003537835861906562,0.06716766694957077
is_playoff,-0.0025044190603566107,0.005890009752008052,0.08520932966889846
away_off_bye,-0.0033452423153828904,0.009838342640699186,0.10210450833288195
wind,-0.004159748661370521,0.0015140548490490903,0.05662667466658982
is_primetime,-0.005879483686487497,0.003445133108874198,0.07085983029497998
is_neutral,-0.04923697891422947,0.012392927801690034,0.14968807730081762
